País,Entidad,Tipo convocatoria,Título,Links pdf,Link,id_proy_viejo,ID Proyecto,Fecha
Chile,Conicyt,Subsidios,VIII CONCURSO DE EQUIPAMIENTO CIENTÍFICO Y TECNOLÓGICO MEDIANO FONDEQUIP,", https://www.conicyt.cl/fondequip/files/2019/04/Bases-FONDEQUIP-2019.pdf, https://www.conicyt.cl/fondequip/files/2019/04/Instructivo-FONDEQUIP-2019.pdf, https://www.conicyt.cl/fondequip/files/2019/04/Convenio-Tipo-FONDEQUIP-2019.pdf, https://www.conicyt.cl/fondequip/files/2019/04/Equipos-Financiados-FONDEQUIP.pdf, https://www.conicyt.cl/fondequip/files/2019/04/Proyectos-2012-2015-Facultades.pdf, https://www.conicyt.cl/fondequip/files/2019/04/Resumen-Indicadores-2012-2015.pdf, https://www.conicyt.cl/fondequip/files/2019/04/Indicadores.zip, https://www.conicyt.cl/fondequip/files/2019/04/Preguntas-Frecuentes-FONDEQUIP-2019-op.pdf",https://www.conicyt.cl/fondequip/2019/04/25/viii-concurso-de-equipamiento-cientifico-y-tecnologico-mediano-fondequip/,text387.txt,text33.txt,2019
Chile,Conicyt,Subsidios,CONCURSO NACIONAL DE ASIGNACIÓN DE TIEMPO DE BUQUE OCEANOGRÁFICO AGS-61 CABO DE HORNOS 2019,", https://www.conicyt.cl/pia/files/2019/05/Rex-5362-2019-BASES-CONCURSO-ASIGNACION-DE-TIEMPO-DE-BUQUE.pdf, https://www.conicyt.cl/pia/files/2019/05/Anexo-1.-Protocolo-de-Manejo-de-Datos.pdf, https://www.conicyt.cl/pia/files/2019/05/Convenio-CONICYT-Armada-de-Chile.pdf, https://www.conicyt.cl/pia/files/2019/05/facilidades-del-buque.pdf, https://www.conicyt.cl/pia/files/2019/05/Instructivo-Postulaci%C3%B3n-Buque.pdf, https://www.conicyt.cl/pia/files/2019/05/Instructivo-Ingreso-Inf-Curricular.pdf, https://www.conicyt.cl/pia/files/2019/05/Formulario-de-Postulaci%C3%B3n-2019.doc, https://www.conicyt.cl/pia/files/2019/05/Plan-de-actividades-a-bordo.xls, https://www.conicyt.cl/pia/files/2019/05/Certificado-Validaci%C3%B3n-Curricular-2019.docx, https://www.conicyt.cl/pia/files/2019/05/Mapa-1.-Ba.-Valpo.-Golfo-de-Arauco.pdf, https://www.conicyt.cl/pia/files/2019/05/Mapa-2.-Golfo-de-Arauco-Ba.-Corral.pdf, https://www.conicyt.cl/pia/files/2019/05/Mapa-3.-Ba.Corral-Is.-Guafo.pdf, https://www.conicyt.cl/pia/files/2019/05/Mapa-4.-Isla-Guafo-Golfo-de-Penas.pdf, https://www.conicyt.cl/pia/files/2019/05/Mapa-5.-Golfo-de-Penas-Golfo-Trinidad.pdf, https://www.conicyt.cl/pia/files/2019/05/Mapa-6.-Canal-Trinidad-Estr.-Magallanes.pdf, https://www.conicyt.cl/pia/files/2019/05/Mapa-7.-Is.Evangelistas-Pta.-Dungenes.pdf, https://www.conicyt.cl/pia/files/2019/05/Mapa-8.-Cabo-Tablas-Is.-Guafo-J.Fern%C3%A1ndez.pdf, https://www.conicyt.cl/pia/files/2019/05/Preguntas-Frecuentes-03-05-2019.pdf",https://www.conicyt.cl/pia/2019/05/02/concurso-nacional-de-asignacion-de-tiempo-de-buque-oceanografico-ags-61-cabo-de-hornos-2019/,text388.txt,text34.txt,2019
Chile,Conicyt,Investigación-Innovación,FONDO ASTRONOMÍA QUIMAL PARA EL DESARROLLO DE TECNOLOGÍAS DE LA ASTRONOMÍA NACIONAL – CONVOCATORIA 2019,", https://docs.google.com/document/d/1T_HAmNpQmcqWWopKoKmWYMPNbX8vPfAgwGnHeKtrb7c/edit?usp=sharing, https://www.conicyt.cl/astronomia/files/2019/03/Formulario-de-Presupuesto-QUIMAL-2019.xls, https://www.conicyt.cl/astronomia/files/2019/03/Res.-N%C2%B04130-2019-Aprueba-Bases-QUIMAL-2019.pdf, https://www.conicyt.cl/astronomia/files/2019/03/Res.-N%C2%B04130-2019-Aprueba-Bases-QUIMAL-2019.pdf",https://www.conicyt.cl/astronomia/2019/03/26/fondo-astronomia-quimal-para-el-desarrollo-de-tecnologias-de-la-astronomia-nacional-convocatoria-2019/,text34.txt,text35.txt,2019
Chile,Conicyt,Investigación-Innovación,Programa Iberoamericano de Ciencia y Tecnología para el Desarrollo (CYTED) – Convocatoria 2019 para Proyectos en Temas Estratégicos,", https://s3.amazonaws.com/documentos.anid.cl/pci/2019/cyted/REX-5332-Aprueba-bases-de-PTE-CYTED-2019.pdf",https://www.conicyt.cl/pci/2019/04/programa-iberoamericano-de-ciencia-y-tecnologia-para-el-desarrollo-cyted-convocatoria-2019-para-proyectos-en-temas-estrategicos/,text35.txt,text36.txt,2019
Chile,Conicyt,Subsidios,CONVOCATORIA NACIONAL CONCURSO SUBVENCIÓN A LA INSTALACIÓN EN LA ACADEMIA 2019,", https://www.conicyt.cl/pai/files/2019/03/REX.3630-2019_Bases-SIA-2019.pdf, https://www.conicyt.cl/pai/files/2019/03/Compromiso-Instalado-SIA-2019.docx, https://www.conicyt.cl/pai/files/2019/03/Compromiso-Instituci%C3%B3n-SIA-2019.docx, https://www.conicyt.cl/pai/files/2019/03/Formulario-Postulaci%C3%B3n-SIA-2019.docx, https://www.conicyt.cl/pai/files/2019/03/Preguntas-Frecuentes-SIA-2019-1.pdf, https://www.conicyt.cl/pai/files/2019/03/Res-ex-3745-Modifica-bases-ISP-Tesis-SIA.pdf",https://www.conicyt.cl/pai/2019/03/05/convocatoria-nacional-concurso-subvencion-a-la-instalacion-en-la-academia-2019/,text389.txt,text37.txt,2019
Chile,Conicyt,Investigación-Innovación,CONCURSO MATH AMSUD CONVOCATORIA INTERNACIONAL 2019,", https://www.conicyt.cl/pci/files/2019/01/Esp_Bases-Math-AmSud-2019.pdf, https://www.conicyt.cl/pci/files/2019/01/En_Call-Math-Amsud-2019.pdf, https://www.conicyt.cl/pci/files/2018/12/Fr_AAP-Math-AmSud-2019.docx, https://www.conicyt.cl/pci/files/2018/12/Sintesis-Datos-Personales.docx, https://www.conicyt.cl/pci/files/2018/12/User-Manual-Online-Application.pdf, https://www.conicyt.cl/pci/files/2018/12/Instructivo-Postulacion-en-Linea.pdf, https://www.conicyt.cl/pci/files/2019/01/Reglamento-STIC-MATH-AmSud-2019-ES.pdf, https://www.conicyt.cl/pci/files/2018/12/User-register.docx, https://www.conicyt.cl/pci/files/2018/12/Main-Disciplines.docx, https://www.conicyt.cl/pci/files/2018/12/Evaluadores-propuestos.docx, https://www.conicyt.cl/pci/files/2018/12/Submission-form-MATHAmsud-2018-En-act.doc, https://www.conicyt.cl/pci/files/2018/12/Modelo-CV-STIC-MATH-AmSud.docx, https://www.conicyt.cl/pci/files/2019/01/Reglement-STIC-MATH-AmSud-FR-2019.pdf, https://www.conicyt.cl/pci/files/2018/12/PREGUNTAS-FRECUENTES-STIC-MATH-AmSud.docx, https://www.conicyt.cl/pci/files/2019/01/Fr_-AAP-Math-AmSud-2019.pdf",https://www.conicyt.cl/pci/2018/12/concurso-math-amsud-convocatoria-internacional-2019/,text36.txt,text38.txt,2019
Chile,Conicyt,Investigación-Innovación,CONCURSO STIC AMSUD CONVOCATORIA INTERNACIONAL 2019,", https://www.conicyt.cl/pci/files/2019/01/En_Call-STIC-Amsud-2019.pdf, https://www.conicyt.cl/pci/files/2018/12/Submission-form-STICAmsud-2018-En-act.doc, https://www.conicyt.cl/pci/files/2019/01/Esp_Bases-STIC-AmSud-2019.pdf, https://www.conicyt.cl/pci/files/2018/12/Fr_AAP-STIC-AmSud-2019.docx, https://www.conicyt.cl/pci/files/2018/12/User-Manual-Online-Application.pdf, https://www.conicyt.cl/pci/files/2018/12/Instructivo-Postulacion-en-Linea.pdf, https://www.conicyt.cl/pci/files/2018/12/User-register.docx, https://www.conicyt.cl/pci/files/2018/12/Evaluadores-propuestos.docx, https://www.conicyt.cl/pci/files/2018/12/Sintesis-Datos-Personales.docx, https://www.conicyt.cl/pci/files/2018/12/Main-Disciplines.docx, https://www.conicyt.cl/pci/files/2018/12/Modelo-CV-STIC-MATH-AmSud.docx, https://www.conicyt.cl/pci/files/2019/01/Reglamento-STIC-MATH-AmSud-2019-ES.pdf, https://www.conicyt.cl/pci/files/2019/01/Reglement-STIC-MATH-AmSud-FR-2019.pdf, https://www.conicyt.cl/pci/files/2018/12/PREGUNTAS-FRECUENTES-STIC-MATH-AmSud.docx, https://www.conicyt.cl/pci/files/2019/01/Fr_-AAP-STIC-AmSud-2019.pdf",https://www.conicyt.cl/pci/2018/12/stic-amsud-convocatoria-internacional-2019/,text37.txt,text39.txt,2019
Chile,Conicyt,Investigación-Innovación,CONCURSO ANILLOS DE INVESTIGACIÓN EN CIENCIA Y TECNOLOGÍA Y ANILLOS DE INVESTIGACIÓN EN CIENCIA ANTÁRTICA 2019. PRE-PROYECTOS,", https://www.conicyt.cl/pia/files/2019/04/Bases-Concurso-Anillos-CT-2019.pdf, https://www.conicyt.cl/pia/files/2019/04/Anexo-1.pdf, https://www.conicyt.cl/pia/files/2019/04/Anexo-2.pdf, https://www.conicyt.cl/pia/files/2019/04/Instructivo-Postulaci%C3%B3n-Anillos-2019-Pre-Proyectos.pdf, https://www.conicyt.cl/pia/files/2019/04/Instructivo-Ingreso-CV-Portal-del-Investigador-CYT-2019-1.pdf, https://www.conicyt.cl/pia/files/2019/04/Preliminary-proposal-form.doc, https://www.conicyt.cl/pia/files/2019/04/Form_Apoyo_Terreno_INACH_2019.doc, https://www.conicyt.cl/pia/files/2019/04/Certificado-Validaci%C3%B3n-Curricular-1.docx, https://www.conicyt.cl/pia/files/2019/04/Listado-OECD.pdf, https://www.conicyt.cl/pia/files/2019/04/Convenio-tipo-Anillo-C.Ant_.-2019.pdf, https://www.conicyt.cl/pia/files/2019/04/Convenio-tipo-Anillo-CyT-2019.pdf, https://www.conicyt.cl/pia/files/2019/04/Preguntas-Frecuentes-18-04-2019-5.pdf, https://www.conicyt.cl/pia/files/2019/04/Preguntas-Frecuentes-26-04-2019.pdf, https://www.conicyt.cl/pia/files/2019/04/Preguntas-Frecuentes-03-05-2019.pdf, https://www.conicyt.cl/pia/files/2019/04/Preguntas-Frecuentes-10-05-2019.pdf, https://www.conicyt.cl/pia/files/2019/04/Descripci%C3%B3n-cargo.doc",https://www.conicyt.cl/pia/2019/04/16/concurso-anillos-de-investigacion-en-ciencia-y-tecnologia-y-anillos-de-investigacion-en-ciencia-antartica-2019/,text38.txt,text40.txt,2019
Chile,Conicyt,Difusión y divulgación científica,IX CONCURSO DE VALORIZACIÓN DE LA INVESTIGACIÓN EN LA UNIVERSIDAD (VIU),", https://www.conicyt.cl/fondef/files/2019/03/Res-3698-2019-aprueba-bases-del-Noveno-VIU_003.pdf, https://www.conicyt.cl/fondef/files/2019/03/AnexoN1-9no_-Certificado-de-la-Universidad_DOC_OFICIAL_.doc, https://www.conicyt.cl/fondef/files/2019/03/AnexoN2-9no-Carta-Compromiso-Profesor-Guia_DOC_OFICIAL_.doc, https://www.conicyt.cl/fondef/files/2019/03/AnexoN3-9no-Carta-Autorizacion-Alumno-al-Jefe-de-Proyecto_DOC_OFICIAL.doc, https://www.conicyt.cl/fondef/files/2019/03/AnexoN4-9no-Carta-Compromiso-Alumno-Jefe-de-Proyecto_DOC_OFICIAL.doc, https://www.conicyt.cl/fondef/files/2019/03/AnexoN5-9no-FichaTipo-Curriculum-Mentor-Panel-Experto_DOC_OFICIAL.doc, https://www.conicyt.cl/fondef/files/2019/03/AnexoN6-9no-FichaTipo-Curriculum-V_Alumnos_DOC_OFICIAL.doc, https://www.conicyt.cl/fondef/files/2019/03/FORMATO-POSTULACION-OFICIAL-ETAPA-1-AGNO-2019_-9%C2%B0-CONCURSO-VIU.doc, https://www.conicyt.cl/fondef/files/2019/03/Presupuesto-de-la-propuesta-9%C2%B0-VIU-Formato-Oficial1.xlsx, https://www.conicyt.cl/fondef/files/2019/03/VIU-preguntas-frecuentes.pdf",https://www.conicyt.cl/fondef/2019/03/26/ix-concurso-de-valorizacion-de-la-investigacion-en-la-universidad-viu/,text579.txt,text41.txt,2019
Chile,Conicyt,Subsidios,V CONCURSO DE FORTALECIMIENTO DE CENTROS REGIONALES MEDIANTE PROYECTOS DE I+D CIENCIA-TERRITORIO 2019,", https://www.conicyt.cl/regional/files/2019/03/134-19-REX-BASES.pdf, https://www.conicyt.cl/regional/files/2019/03/Preguntas-frecuentes_V-Concurso-ID-Territorio-19.docx, https://www.conicyt.cl/regional/files/2019/03/CARTA-COMPROMISO.docx, https://www.conicyt.cl/regional/files/2019/03/formulario-ID-2019.doc, https://www.conicyt.cl/regional/files/2019/03/Presupuesto-V-ID-C-T-2019.xlsx",https://www.conicyt.cl/regional/2019/03/11/v-concurso-de-fortalecimiento-de-centros-regionales-mediante-proyectos-de-id-ciencia-territorio-2019/,text390.txt,text42.txt,2019
Chile,Conicyt,Subsidios,"CONCURSO CARGO ASTRÓNOMO SOPORTE ALMA, CONVOCATORIA 2019",", https://docs.google.com/document/d/1PRTdmVO2pDHYOicd4Ge1_vutCPVGd7pwSx1YTaFRBRE/edit?usp=sharing, https://www.conicyt.cl/astronomia/files/2019/03/4131-19-REX-Aprueba-Bases-Concurso-Astr%C3%B3nomo-Soporte-ALMA-2019.pdf, https://www.conicyt.cl/astronomia/files/2019/03/Preguntas-Frecuentes-Astr%C3%B3nomo-Soporte-ALMA-CONICYT-2019-.pdf",https://www.conicyt.cl/astronomia/2019/03/27/concurso-cargo-astronomo-soporte-alma-convocatoria-2019/,text391.txt,text43.txt,2019
Chile,Conicyt,Subsidios,CONCURSO NACIONAL INSERCIÓN DE CAPITAL HUMANO AVANZADO EN EL SECTOR PRODUCTIVO – PRIMERA CONVOCATORIA 2019,", https://www.conicyt.cl/pai/files/2019/03/Res-ex-3678-Bases-ISP-2019.pdf, https://www.conicyt.cl/pai/files/2019/03/Formulario-Postulacion-ISP-Insercion-en-Investigacion-2019.doc, https://www.conicyt.cl/pai/files/2019/03/Formulario-postulacion-ISP-Vinculacion-Previa-2019.doc, https://www.conicyt.cl/pai/files/2019/03/Carta-de-Compromiso-del-Doctor-a.docx, https://www.conicyt.cl/pai/files/2019/03/Carta-de-Compromiso-Entidad-Postulante.doc, https://www.conicyt.cl/pai/files/2019/03/Formulario-Institucion.docx, https://www.conicyt.cl/pai/files/2019/03/Preguntas-frecuentes-11-3-2019.docx, https://www.conicyt.cl/pai/files/2019/03/Res-ex-3745-Modifica-bases-ISP-Tesis-SIA.pdf",https://www.conicyt.cl/pai/2019/03/05/concurso-nacional-insercion-de-capital-humano-avanzado-en-el-sector-productivo-primera-convocatoria-2019/,text392.txt,text44.txt,2019
Chile,Conicyt,Formación,CONCURSO NACIONAL DE TESIS DE DOCTORADO EN EL SECTOR PRODUCTIVO – PRIMERA CONVOCATORIA 2019,", https://www.conicyt.cl/pai/files/2019/03/Res-aprueba-Tesis-3628-2019.pdf, https://www.conicyt.cl/pai/files/2019/03/Formulario-Postulacion-Modalidad-1-Tesis-de-Doctorado-2019.docx, https://www.conicyt.cl/pai/files/2019/03/Formulario-Postulacion-Modalidad-2-Vinculacion-Previa-Tesis-2019.docx, https://www.conicyt.cl/pai/files/2019/03/Carta-de-compromiso-Modalidad-1-Tesis-de-Doctorado-2019.doc, https://www.conicyt.cl/pai/files/2019/03/Carta-de-compromiso-Modalidad-2-Vinculacion-Previa-Tesis-2019.doc, https://www.conicyt.cl/pai/files/2019/03/Convenio-colaboracion-conjunta-Tesis-de-Doctorado-2019.doc, https://www.conicyt.cl/pai/files/2019/03/Curriculum-Vitae-Mentor-Entidad-Patrocinante-2019.docx, https://www.conicyt.cl/pai/files/2019/03/Declaracion-Jurada-Tesista-de-Doctorado.doc, https://www.conicyt.cl/pai/files/2019/03/Formulario-Institucion.docx, https://www.conicyt.cl/pai/files/2019/03/Preguntas-frecuentes-11-3-2019.docx, https://www.conicyt.cl/pai/files/2019/03/Res-ex-3745-Modifica-bases-ISP-Tesis-SIA.pdf",https://www.conicyt.cl/pai/2019/03/05/concurso-nacional-de-tesis-de-doctorado-en-el-sector-productivo-primera-convocatoria-2019/,text614.txt,text45.txt,2019
Chile,Conicyt,Investigación-Innovación,CONCURSO PROPUESTAS DE OBSERVACIÓN ASTRONÓMICA PARA TIEMPO CHILENO EN EL TELESCOPIO APEX 2019-B,", https://www.conicyt.cl/astronomia/files/2019/02/Res.-Aprueba-Bases-3627-2019.pdf, https://www.conicyt.cl/astronomia/files/2019/02/FormularioDePostulacion-Apex2019B.zip, https://www.conicyt.cl/astronomia/files/2019/03/Preguntas-Frecuentes-APEX-2019B.pdf",https://www.conicyt.cl/astronomia/2019/03/07/concurso-propuestas-de-observacion-astronomica-para-tiempo-chileno-en-el-telescopio-apex-2019-b/,text39.txt,text46.txt,2019
Chile,Conicyt,Investigación-Innovación,CONCURSO DE PROYECTOS FONDECYT DE INICIACIÓN EN INVESTIGACIÓN 2019,", https://www.conicyt.cl/fondecyt/files/2018/11/Bases-Concurso-Iniciacion-2019.pdf, https://www.conicyt.cl/fondecyt/files/2018/11/Convenio-INACH-CONICYT.pdf, https://www.conicyt.cl/fondecyt/files/2018/11/Formulario-Apoyo-Terreno-INACH_FORE-LO.doc, https://www.conicyt.cl/fondecyt/files/2019/01/Declaracion-de-Singapur-.pdf, https://www.conicyt.cl/fondecyt/files/2018/11/Singapore-Statement.pdf, https://www.conicyt.cl/fondecyt/files/2019/01/Formulario-de-postulacion-espagnol.zip, https://www.conicyt.cl/fondecyt/files/2019/01/Formularios-de-postulacion-ingles.zip, https://www.conicyt.cl/fondecyt/files/2019/01/Disciplinas-y-Sectores-de-Aplicacion-Fondecyt-2019.pdf, https://www.conicyt.cl/fondecyt/files/2019/01/Valores-referenciales-Iniciacion-2019.pdf, https://www.conicyt.cl/fondecyt/files/2018/11/PREGUNTAS-FRECUENTES-INICIACION-2019_14_03_2019.pdf",https://www.conicyt.cl/fondecyt/2018/11/15/concurso-de-proyectos-fondecyt-de-iniciacion-en-investigacion-2019/,text40.txt,text47.txt,2019
Chile,Conicyt,Investigación-Innovación,CONCURSO PROPUESTAS DE OBSERVACIÓN ASTRONÓMICA PARA TIEMPO CHILENO EN EL OBSERVATORIO GEMINI SUR 2019-B,", https://www.conicyt.cl/astronomia/files/2019/02/Res.-Aprueba-Bases-3626-2019.pdf, https://www.conicyt.cl/astronomia/files/2019/03/Preguntas-Frecuentes-Gemini-3-2019B-2020A.pdf",https://www.conicyt.cl/astronomia/2019/03/01/concurso-propuestas-de-observacion-astronomica-para-tiempo-chileno-en-el-observatorio-gemini-sur-2019-b/,text41.txt,text48.txt,2020
Chile,Conicyt,Investigación-Innovación,CONCURSO IDEA I+D 2019,", https://www.conicyt.cl/fondef/files/2019/01/Res-11850-2018-aprueba-bases-concursos-Fondef.pdf, https://www.conicyt.cl/fondef/files/2019/01/FORMULACION-DEL-PROYECTO-ID2019-VF.docx, https://www.conicyt.cl/fondef/files/2019/01/CARTA-COMPROMISO-ENTIDAD-ASOCIADA-VF.docx, https://www.conicyt.cl/fondef/files/2019/01/CARTA-COMPROMISO-INSTITUCI%C3%93N-BENEFICIARIA.doc, https://www.conicyt.cl/fondef/files/2019/01/DECLARACI%C3%93N-JURADA-SIMPLE-VF.docx, https://www.conicyt.cl/fondef/files/2019/01/DECLARACI%C3%93N-SIMPLE-DUPLICIDAD-VF.docx, https://www.conicyt.cl/fondef/files/2019/01/PLANILLA-DE-COSTOS-ID.xls, https://www.conicyt.cl/fondef/files/2019/01/Carta-Gantt-VF-.xls, https://www.conicyt.cl/fondef/files/2019/01/PRESENTACI%C3%93N-POSTULADO.ppt, https://www.conicyt.cl/fondef/files/2019/01/Elegibles-al-14-03-2019.pdf, https://www.conicyt.cl/fondef/files/2019/01/PPT-IDeA-ID-2019-op.pdf, https://www.conicyt.cl/fondef/files/2019/01/Preguntas-Frecuentes-IDea-ID-2019-1.pdf",https://www.conicyt.cl/fondef/2019/01/08/concurso-idea-id-2019/,text42.txt,text49.txt,2019
Chile,Conicyt,Investigación-Innovación,"XVI CONCURSO NACIONAL DE PROYECTOS DE INVESTIGACIÓN Y DESARROLLO EN SALUD, FONIS 2019",", https://www.conicyt.cl/fondef/files/2018/12/Resolucion-Aprueba-Bases-XVI-Concurso-FONIS-2019.pdf, https://www.conicyt.cl/fondef/files/2018/12/Formulario-Postulacion-XVI-Concurso-FONIS.docx, https://www.conicyt.cl/fondef/files/2018/12/Carta-Institucion-Beneficiaria-XVI-Concurso.doc, https://www.conicyt.cl/fondef/files/2018/12/Carta-Institucion-Asociada-XVI-Concurso.doc, https://www.conicyt.cl/fondef/files/2019/01/Declaracion-Jurada-Simple-XVI-Concurso.doc, https://www.conicyt.cl/fondef/files/2019/01/Declaracion-Simple-Duplicidad-XVI-Concurso.doc, https://www.conicyt.cl/fondef/files/2019/01/PLANILLA-DE-COSTOS-FONIS2019.xls, https://www.conicyt.cl/fondef/files/2018/12/Presentacion-Proyecto-XVI-Concurso.ppt, https://www.conicyt.cl/fondef/files/2019/01/Preguntas-Frecuentes.pdf, https://www.conicyt.cl/fondef/files/2019/01/Presentacio%CC%81n-XVI-FONIS-Difusion-28_12_18-op.pdf, https://www.conicyt.cl/fondef/files/2019/01/Elegibles-al-14-03-2019.pdf, https://www.conicyt.cl/fondef/files/2019/01/Resolucion-modificacion-Bases-XVI-Concurso-FONIS-2019.pdf",https://www.conicyt.cl/fondef/2019/01/08/xvi-concurso-nacional-de-proyectos-de-investigacion-y-desarrollo-en-salud-fonis-2019/,text43.txt,text50.txt,2019
Chile,Conicyt,Difusión y divulgación científica,VIII CONCURSO DE VALORIZACIÓN DE LA INVESTIGACIÓN EN LA UNIVERSIDAD (VIU) – SEGUNDA ETAPA,", https://www.conicyt.cl/fondef/files/2018/04/Res.-N%C2%B04091-2018-Aprueba-bases-del-VIII-Concurso-VIU.pdf, https://www.conicyt.cl/fondef/files/2018/04/Nuevo-Plan-de-Trabajo-VIU18E-V-OFICIAL.doc, https://www.conicyt.cl/fondef/files/2018/04/Outline-Plan-de-Negocios-VIU18-V-OFICIAL.docx, https://www.conicyt.cl/fondef/files/2018/04/Formato_defensa-Postulaci%C3%B3n-2da_etapa.pptx, https://www.conicyt.cl/fondef/files/2018/04/DECLARACION-JURADA-SIMPLE.doc, https://www.conicyt.cl/fondef/2019/02/01/viii-concurso-de-valorizacion-de-la-investigacion-en-la-universidad-viu-segunda-etapa/[https://www.conicyt.cl/fondef/files/2018/04/DECLARACION-SIMPLE-DUPLICIDAD.doc, https://www.conicyt.cl/fondef/files/2018/04/8-VIU-instructivo-de-postulaci%C3%B3n-etapa-2.pdf",https://www.conicyt.cl/fondef/2019/02/01/viii-concurso-de-valorizacion-de-la-investigacion-en-la-universidad-viu-segunda-etapa/,text580.txt,text51.txt,2019
Chile,Conicyt,Investigación-Innovación,IDEA 2015 – SEGUNDA ETAPA PROYECTOS,", https://www.conicyt.cl/fondef/files/2017/09/ID15-ETAPA-2-Formulario-oficial-de-presentaci%C3%B3n-.docx, https://www.conicyt.cl/fondef/files/2018/06/Planilla-de-costos-Concurso-IDeA-2015-segunda-etapa.xls, https://www.conicyt.cl/fondef/files/2017/09/ID15-ETAPA-2-PRESENTACI%C3%93N.ppt, https://www.conicyt.cl/fondef/files/2017/09/ID15-ETAPA-2DECLARACI%C3%93N-SIMPLE-DUPLICIDAD.doc, https://www.conicyt.cl/fondef/files/2017/09/ID15-ETAPA-2-DECLARACION-JURADA-SIMPLE.doc, https://www.conicyt.cl/fondef/files/2017/09/ID15-ETAPA-2-CARTA-DE-COMPROMISO-INSTITUCION-BENEFICIARIA.doc, https://www.conicyt.cl/fondef/files/2017/09/ID15-ETAPA-2-CARTA-EVALUADORES-OBJETADOS.docx, https://www.conicyt.cl/fondef/files/downloads/2015/02/BASES-II-CONCURSO-IDeA-EN-DOS-ETAPAS.-RES.-237-14-R-AFECTA.pdf, https://www.conicyt.cl/fondef/files/2018/06/Contenido-de-los-convenios-Beneficiaria-ID15.docx",https://www.conicyt.cl/fondef/2018/06/22/segunda-etapa-proyectos-idea-adjudicados-el-ano-2015/,text44.txt,text52.txt,2018
Chile,Conicyt,Investigación-Innovación,CONCURSO PARA PROYECTOS ERAMIN2 DE INVESTIGACIÓN CONJUNTA – CONVOCATORIA 2018,", https://www.conicyt.cl/pci/files/2019/01/rex11603bases.pdf, https://www.conicyt.cl/pci/files/2019/01/Preguntas-FrecuentesERAMIN-v2-1.pdf",https://www.conicyt.cl/pci/2018/12/concurso-para-proyectos-eramin2-de-investigacion-conjunta-convocatoria-2018/,text45.txt,text53.txt,2019
Chile,Conicyt,Investigación-Innovación,SEGUNDO LLAMADO CONCURSO PROPUESTAS DE OBSERVACIÓN ASTRONÓMICA PARA TIEMPO CHILENO EN EL TELESCOPIO APEX 2019-A,", https://www.conicyt.cl/astronomia/files/2018/03/RES_APRUEBA-BASES-2018-B-Y-2019-A-3157-2018.pdf, https://www.conicyt.cl/astronomia/files/2018/08/FormularioDePostulacion-Apex2019AV2.zip",https://www.conicyt.cl/astronomia/2018/10/31/segundo-llamado-concurso-propuestas-de-observacion-astronomica-para-tiempo-chileno-en-el-telescopio-apex-2019-a/,text46.txt,text54.txt,2019
